DR_NO,Date Rptd,DATE OCC,DATE OCC,month,day,year,weeknum,dayofweek,month_text,week_text,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210808251,4/16/2021 0:00,4/13/2021 0:00,44299,4,13,2021,16,3,April,Tuesday,1800,8,West LA,838,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,22,M,H,101,STREET,,,IC,Invest Cont,331,,,,LEVERING                     AV,GAYLEY                       AV,34.0636,-118.4492
210808600,4/25/2021 0:00,4/24/2021 0:00,44310,4,24,2021,17,7,April,Saturday,1710,8,West LA,811,1,330,BURGLARY FROM VEHICLE,1609 0344,26,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,500    LOS LIONES                   DR,,34.046,-118.5593
210811786,7/18/2021 0:00,7/18/2021 0:00,44395,7,18,2021,30,1,July,Sunday,900,8,West LA,851,2,354,THEFT OF IDENTITY,0100 1822 0930,36,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1700 S  BUNDY                        DR,,34.0377,-118.46
210807530,3/27/2021 0:00,3/26/2021 0:00,44281,3,26,2021,13,6,March,Friday,1,8,West LA,836,1,480,BIKE - STOLEN,0344 0346,32,F,H,103,ALLEY,,,IC,Invest Cont,480,,,,SANTA MONICA                 BL,PROSSER                      AV,34.0536,-118.4293
210808149,4/14/2021 0:00,4/13/2021 0:00,44299,4,13,2021,16,3,April,Tuesday,900,8,West LA,831,1,310,BURGLARY,0389 0321 0344 1822 1609 1202 0351,75,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12200 W  DARLINGTON                   AV,,34.0467,-118.4716
210806486,3/2/2021 0:00,3/2/2021 0:00,44257,3,2,2021,10,3,March,Tuesday,700,8,West LA,893,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 0358 0385,77,M,J,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,2600    VETERAN                      AV,,34.0356,-118.4285
210809287,5/12/2021 0:00,5/11/2021 0:00,44327,5,11,2021,20,3,May,Tuesday,1100,8,West LA,847,2,649,DOCUMENT FORGERY / STOLEN FELONY,923,42,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,2200    PELHAM                       AV,,34.0444,-118.4254
210811441,7/9/2021 0:00,1/29/2021 0:00,44225,1,29,2021,5,6,January,Friday,1235,8,West LA,841,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1420 0913 0394,33,F,W,146,PATIO*,,,IC,Invest Cont,440,,,,1300 S  BUNDY                        DR,,34.0425,-118.4656
210804388,1/13/2021 0:00,1/13/2021 0:00,44209,1,13,2021,3,4,January,Wednesday,800,8,West LA,813,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,29,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,100 N  CHURCH                       LN,,34.0731,-118.4681
210807858,4/6/2021 0:00,4/6/2021 0:00,44292,4,6,2021,15,3,April,Tuesday,1300,8,West LA,889,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0444 0448 0419 0356 0421,42,F,H,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,2000 S  CORNING                      ST,,34.0392,-118.3807
210800563,2/7/2021 0:00,2/7/2021 0:00,44234,2,7,2021,7,1,February,Sunday,2000,8,West LA,899,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0942 1415 1409 1402 0510 0536 0413 1206 1822 1262,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,998,,,8700    VENICE                       BL,,34.0325,-118.3826
210806881,3/11/2021 0:00,3/11/2021 0:00,44266,3,11,2021,11,5,March,Thursday,2100,8,West LA,821,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 0444 0913 1309 1814 1311 1414,21,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,16700    PACIFIC COAST                HY,,34.0394,-118.5441
210800596,3/1/2021 0:00,2/28/2021 0:00,44255,2,28,2021,10,1,February,Sunday,305,8,West LA,853,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2004 1402,59,F,W,108,PARKING LOT,,,AO,Adult Other,740,998,,,11200    SANTA MONICA                 BL,,34.0466,-118.4479
210804094,1/3/2021 0:00,1/3/2021 0:00,44199,1,3,2021,2,1,January,Sunday,1230,8,West LA,886,2,888,TRESPASSING,1202,50,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,2000    ROXBURY                      DR,,34.0475,-118.4032
210808951,5/3/2021 0:00,5/3/2021 0:00,44319,5,3,2021,19,2,May,Monday,1720,8,West LA,824,2,888,TRESPASSING,1822,48,M,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,1100    NAPOLI                       DR,,34.0477,-118.5047
210804875,1/24/2021 0:00,1/21/2021 0:00,44217,1,21,2021,4,5,January,Thursday,1045,8,West LA,804,2,354,THEFT OF IDENTITY,0100 0939,52,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3900    MANDEVILLE CANYON            RD,,34.1219,-118.5065
220805077,1/28/2022 0:00,5/13/2021 0:00,44329,5,13,2021,20,5,May,Thursday,1200,8,West LA,835,2,354,THEFT OF IDENTITY,0100 1822,56,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1800 S  BENTLEY                      AV,,34.0463,-118.4419
210807721,4/4/2021 0:00,4/4/2021 0:00,44290,4,4,2021,15,1,April,Sunday,730,8,West LA,813,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,800 N  NORMAN                       PL,,34.0743,-118.4791
210813489,8/29/2021 0:00,7/1/2021 0:00,44378,7,1,2021,27,5,July,Thursday,1400,8,West LA,823,2,354,THEFT OF IDENTITY,1822 0100,51,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,500    MT HOLYOKE                   AV,,34.0385,-118.5258
210806737,3/9/2021 0:00,3/8/2021 0:00,44263,3,8,2021,11,2,March,Monday,2100,8,West LA,884,1,310,BURGLARY,0344 1402 1822 1606 0321 0304,57,M,W,707,GARAGE/CARPORT,,,AA,Adult Arrest,310,998,,,2300    MIDVALE                      AV,,34.04,-118.4298
210811442,7/9/2021 0:00,7/9/2021 0:00,44386,7,9,2021,28,6,July,Friday,930,8,West LA,851,1,210,ROBBERY,0444 0352 0416 0400 0344 1822 1218,41,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,SANTA MONICA,BUNDY,34.0405,-118.4633
210808397,4/16/2021 0:00,4/16/2021 0:00,44302,4,16,2021,16,6,April,Friday,415,8,West LA,824,1,310,BURGLARY,1309 0344 1420 1822,43,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200    MABERY                       RD,,34.0283,-118.5151
210810128,6/5/2021 0:00,6/4/2021 0:00,44351,6,4,2021,23,6,June,Friday,1700,8,West LA,881,1,480,BIKE - STOLEN,344,34,M,A,221,PUBLIC STORAGE,,,AO,Adult Other,480,,,,11600 W  OLYMPIC                      BL,,34.0353,-118.446
210810169,6/7/2021 0:00,5/28/2021 0:00,44344,5,28,2021,22,6,May,Friday,1650,8,West LA,829,2,662,"BUNCO, GRAND THEFT",0701 0800 0344,28,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,1600 S  BEVERLY GLEN                 BL,,34.059,-118.4249
220804237,1/27/2021 0:00,1/7/2021 0:00,44203,1,7,2021,2,5,January,Thursday,300,8,West LA,806,2,624,BATTERY - SIMPLE ASSAULT,0917 0444 0429,35,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,500    BARNABY                      RD,,34.0786,-118.4529
210808547,4/24/2021 0:00,4/23/2021 0:00,44309,4,23,2021,17,6,April,Friday,1800,8,West LA,859,1,310,BURGLARY,1606 0344 1822 0321,41,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,310,,,,1500 S  WOOSTER                      ST,,34.0504,-118.3832
210806576,3/4/2021 0:00,3/4/2021 0:00,44259,3,4,2021,10,5,March,Thursday,1255,8,West LA,885,2,624,BATTERY - SIMPLE ASSAULT,1822 1300 0356,40,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500    OVERLAND                     AV,,34.04,-118.4234
210805704,2/11/2021 0:00,2/11/2021 0:00,44238,2,11,2021,7,5,February,Thursday,1500,8,West LA,839,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 0329,0,X,X,111,BUS-CHARTER/PRIVATE,306,ROCK/THROWN OBJECT,IC,Invest Cont,740,,,,10100    CONSTELLATION                BL,,34.0594,-118.4148
210807540,3/27/2021 0:00,3/25/2021 0:00,44280,3,25,2021,13,5,March,Thursday,1500,8,West LA,841,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,30,F,V,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,BUNDY                        DR,ROCHESTER                    DR,34.042,-118.465
210807516,3/26/2021 0:00,3/26/2021 0:00,44281,3,26,2021,13,6,March,Friday,1215,8,West LA,809,1,330,BURGLARY FROM VEHICLE,0344 1822 1609 0377,41,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,FRANKLIN CANYON,MULHOLLAND,34.129,-118.407
210807762,4/4/2021 0:00,4/4/2021 0:00,44290,4,4,2021,15,1,April,Sunday,1240,8,West LA,822,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394 1822 1420,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,600    LAS LOMAS                    AV,,34.0459,-118.5395
210808276,4/16/2021 0:00,4/13/2021 0:00,44299,4,13,2021,16,3,April,Tuesday,2100,8,West LA,833,2,625,OTHER ASSAULT,416,34,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,10800    WELLWORTH                    AV,,34.0575,-118.4406
210807622,3/30/2021 0:00,3/30/2021 0:00,44285,3,30,2021,14,3,March,Tuesday,1205,8,West LA,811,2,901,VIOLATION OF RESTRAINING ORDER,1501,38,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,901,,,,17800    CASTELLAMMARE                DR,,34.0419,-118.5625
210809151,5/10/2021 0:00,5/10/2021 0:00,44326,5,10,2021,20,2,May,Monday,423,8,West LA,853,2,624,BATTERY - SIMPLE ASSAULT,0416 0361,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1500    SAWTELLE                     BL,,34.0471,-118.449
210811686,7/16/2021 0:00,7/15/2021 0:00,44392,7,15,2021,29,5,July,Thursday,1630,8,West LA,825,1,310,BURGLARY,0344 0329 1822 1309 1605 1267 1420,38,M,W,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,,300 S  ANITA                        AV,,34.051,-118.481
210811861,7/20/2021 0:00,7/18/2021 0:00,44395,7,18,2021,30,1,July,Sunday,2130,8,West LA,859,1,310,BURGLARY,0344 1822,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1700 S  HOLT                         AV,,34.0452,-118.38
210806498,3/2/2021 0:00,3/2/2021 0:00,44257,3,2,2021,10,3,March,Tuesday,2030,8,West LA,835,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1309 0421,24,M,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,2100    KELTON                       AV,,34.0428,-118.4336
210804203,1/7/2021 0:00,1/7/2021 0:00,44203,1,7,2021,2,5,January,Thursday,2000,8,West LA,852,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400,60,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1600 S  BARRINGTON                   AV,,34.0426,-118.455
210809190,5/10/2021 0:00,4/21/2021 0:00,44307,4,21,2021,17,4,April,Wednesday,1,8,West LA,849,1,310,BURGLARY,0321 1822 1607 0344,36,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,900 S  WOOSTER                      ST,,34.0594,-118.3824
210806416,2/28/2021 0:00,2/24/2021 0:00,44251,2,24,2021,9,4,February,Wednesday,1142,8,West LA,889,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0216 1822 0906,40,M,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,740,,,,2000 S  CORNING                      ST,,34.0392,-118.3807
210808183,4/15/2021 0:00,4/15/2021 0:00,44301,4,15,2021,16,5,April,Thursday,1200,8,West LA,858,2,888,TRESPASSING,1501,53,X,X,730,SYNAGOGUE/TEMPLE,,,IC,Invest Cont,888,,,,1400 S  ROBERTSON                    BL,,34.0521,-118.3864
210811622,7/13/2021 0:00,7/12/2021 0:00,44389,7,12,2021,29,2,July,Monday,2200,8,West LA,829,1,330,BURGLARY FROM VEHICLE,0386 0344 1822,49,M,F,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,10300    WILSHIRE                     BL,,34.0679,-118.4262
210808443,4/21/2021 0:00,3/14/2021 0:00,44269,3,14,2021,12,1,March,Sunday,2000,8,West LA,828,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 1822 0344,46,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,10500    WILSHIRE                     BL,,34.0649,-118.4372
210805766,2/13/2021 0:00,2/13/2021 0:00,44240,2,13,2021,7,7,February,Saturday,2000,8,West LA,837,2,624,BATTERY - SIMPLE ASSAULT,1309 0400 0417,38,M,W,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400    GAYLEY                       AV,,34.0678,-118.4512
210805877,2/17/2021 0:00,2/17/2021 0:00,44244,2,17,2021,8,4,February,Wednesday,445,8,West LA,857,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0448,29,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1100 S  BEVERLY                      DR,,34.0564,-118.3962
210810239,6/9/2021 0:00,6/4/2021 0:00,44351,6,4,2021,23,6,June,Friday,1400,8,West LA,885,2,354,THEFT OF IDENTITY,0929 1822,72,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10500    CHEVIOT                      DR,,34.0369,-118.4148
210811481,7/10/2021 0:00,2/9/2021 0:00,44236,2,9,2021,7,3,February,Tuesday,800,8,West LA,827,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0100,51,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,649,,,,200 S  BARRINGTON                   AV,,34.0634,-118.4686
210812042,7/25/2021 0:00,7/25/2021 0:00,44402,7,25,2021,31,1,July,Sunday,430,8,West LA,842,1,310,BURGLARY,1606 1403 0344 1822 0314,22,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1300    FEDERAL                      AV,,34.0465,-118.4588
210806566,3/2/2021 0:00,2/27/2021 0:00,44254,2,27,2021,9,7,February,Saturday,1230,8,West LA,842,1,330,BURGLARY FROM VEHICLE,1307 0344 0346,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,OHIO                         AV,COLBY                        AV,34.0464,-118.4534
210809505,5/21/2021 0:00,5/21/2021 0:00,44337,5,21,2021,21,6,May,Friday,240,8,West LA,853,1,480,BIKE - STOLEN,0344 1822 1608 1420 0910,35,M,H,801,MTA BUS,,,IC,Invest Cont,480,,,,SANTA MONICA,FEDERAL,34.0449,-118.4535
210813805,9/8/2021 0:00,7/16/2021 0:00,44393,7,16,2021,29,6,July,Friday,1500,8,West LA,851,2,354,THEFT OF IDENTITY,0100 1822 0928,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1500    AMHERST                      AV,,34.0392,-118.4633
210807655,4/2/2021 0:00,4/2/2021 0:00,44288,4,2,2021,14,6,April,Friday,5,8,West LA,832,1,310,BURGLARY,1822 1606 1309,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,310,,,,11800    MAYFIELD                     AV,,34.0493,-118.4666
210811812,7/19/2021 0:00,7/9/2021 0:00,44386,7,9,2021,28,6,July,Friday,5,8,West LA,822,2,649,DOCUMENT FORGERY / STOLEN FELONY,0100 0923 1822,56,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,649,,,,16100 W  SUNSET                       BL,,34.0489,-118.5366
210811522,7/10/2021 0:00,7/10/2021 0:00,44387,7,10,2021,28,7,July,Saturday,1000,8,West LA,811,1,330,BURGLARY FROM VEHICLE,0358 0344 1822,22,M,H,101,STREET,,,IC,Invest Cont,330,,,,500    LOS LIONES                   DR,,34.046,-118.5593
210800805,6/11/2021 0:00,6/11/2021 0:00,44358,6,11,2021,24,6,June,Friday,1,8,West LA,855,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0411 1402 2004 1218,62,M,B,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230,998,,,SANTA MONICA                 BL,WESTWOOD                     BL,34.0497,-118.437
210809434,5/18/2021 0:00,5/16/2021 0:00,44332,5,16,2021,21,1,May,Sunday,1700,8,West LA,858,1,310,BURGLARY,0344 1822 1267 1414,39,M,O,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1100 S  CLARK                        DR,,34.0555,-118.3848
210812208,7/29/2021 0:00,7/28/2021 0:00,44405,7,28,2021,31,4,July,Wednesday,1200,8,West LA,852,2,662,"BUNCO, GRAND THEFT",0701 0800,22,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,1600 S  WESTGATE                     AV,,34.0397,-118.4569
210804136,1/4/2021 0:00,1/4/2021 0:00,44200,1,4,2021,2,2,January,Monday,1530,8,West LA,828,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,41,M,B,508,FRAT HOUSE/SORORITY/DORMITORY,,,IC,Invest Cont,440,,,,10700    LE CONTE                     AV,,34.0635,-118.439
210806929,3/13/2021 0:00,3/12/2021 0:00,44267,3,12,2021,11,6,March,Friday,2000,8,West LA,829,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10300    ASHTON                       AV,,34.0664,-118.4253
210811756,7/17/2021 0:00,7/17/2021 0:00,44394,7,17,2021,29,7,July,Saturday,2000,8,West LA,841,1,220,ATTEMPTED ROBBERY,0916 1300 0302 0355 1402 1822 0216,42,M,W,101,STREET,115,ASSAULT WEAPON/UZI/AK47/ETC,IC,Invest Cont,220,998,,,BROCKTON,TEXAS,34.0443,-118.4638
210805825,2/15/2021 0:00,2/15/2021 0:00,44242,2,15,2021,8,2,February,Monday,1600,8,West LA,811,1,330,BURGLARY FROM VEHICLE,1822 0344 0377 0386,32,M,H,101,STREET,,,AO,Adult Other,330,,,,500    LOS LIONES                   DR,,34.046,-118.5593
210805029,1/27/2021 0:00,1/25/2021 0:00,44221,1,25,2021,5,2,January,Monday,1900,8,West LA,859,1,310,BURGLARY,1822 0352 1402 0344 1601,46,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,998,,,1400 S  WOOSTER                      ST,,34.0544,-118.3826
210810394,6/13/2021 0:00,6/4/2021 0:00,44351,6,4,2021,23,6,June,Friday,730,8,West LA,859,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1501,37,F,W,101,STREET,,,IC,Invest Cont,740,,,,PICKFORD                     ST,HOLT                         AV,34.0496,-118.3791
210807842,4/6/2021 0:00,4/5/2021 0:00,44291,4,5,2021,15,2,April,Monday,1200,8,West LA,831,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 1606 0344,47,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,11900 W  DOROTHY                      ST,,34.0489,-118.4706
210808333,4/19/2021 0:00,4/19/2021 0:00,44305,4,19,2021,17,2,April,Monday,850,8,West LA,848,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 2040 1822,0,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,2100    CENTURY PARK                 LN,,34.0562,-118.4114
210800597,3/1/2021 0:00,2/28/2021 0:00,44255,2,28,2021,10,1,February,Sunday,1718,8,West LA,891,2,946,OTHER MISCELLANEOUS CRIME,1402,0,X,X,101,STREET,,,AA,Adult Arrest,946,998,,,BARRINGTON,PICO                         BL,34.0316,-118.4457
210804993,1/27/2021 0:00,1/26/2021 0:00,44222,1,26,2021,5,3,January,Tuesday,2300,8,West LA,815,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,400 S  SEPULVEDA                    BL,,34.0669,-118.4609
210814454,9/24/2021 0:00,4/15/2021 0:00,44301,4,15,2021,16,5,April,Thursday,1500,8,West LA,855,1,310,BURGLARY,0358 1607 0344 1822,58,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500    MIDVALE                      AV,,34.0516,-118.4398
210811688,7/15/2021 0:00,2/1/2021 0:00,44228,2,1,2021,6,2,February,Monday,1,8,West LA,811,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1822 1602,41,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,500    IDA                          ST,,34.0447,-118.5447
210812058,7/25/2021 0:00,7/24/2021 0:00,44401,7,24,2021,30,7,July,Saturday,1100,8,West LA,892,2,946,OTHER MISCELLANEOUS CRIME,1300 1612 1822 0329,34,F,A,101,STREET,,,IC,Invest Cont,946,,,,11300    PEARL                        ST,,34.0326,-118.4371
210807193,3/19/2021 0:00,2/12/2021 0:00,44239,2,12,2021,7,6,February,Friday,1200,8,West LA,881,2,354,THEFT OF IDENTITY,0924 1822,36,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1900 S  BUNDY                        DR,,34.035,-118.4567
210806031,2/19/2021 0:00,2/19/2021 0:00,44246,2,19,2021,8,6,February,Friday,1900,8,West LA,817,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 0421 0319,34,M,W,203,OTHER BUSINESS,511,VERBAL THREAT,AO,Adult Other,930,,,,1100    GLENDON                      AV,,34.0599,-118.4435
210805370,2/4/2021 0:00,2/4/2021 0:00,44231,2,4,2021,6,5,February,Thursday,217,8,West LA,899,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1309 1822 1402,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,740,998,,,8600    VENICE                       BL,,34.0336,-118.3807
210804152,1/5/2021 0:00,1/4/2021 0:00,44200,1,4,2021,2,2,January,Monday,1930,8,West LA,842,1,330,BURGLARY FROM VEHICLE,0344 0346,26,M,W,101,STREET,,,IC,Invest Cont,330,,,,ROCHESTER                    AV,ARMACOST                     AV,34.0439,-118.462
210805529,2/8/2021 0:00,2/7/2021 0:00,44234,2,7,2021,7,1,February,Sunday,2200,8,West LA,827,2,354,THEFT OF IDENTITY,1822 0929 0930,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11700 W  SUNSET                       BL,,34.0646,-118.4707
210811672,7/15/2021 0:00,7/14/2021 0:00,44391,7,14,2021,29,4,July,Wednesday,1445,8,West LA,833,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,32,F,O,101,STREET,,,IC,Invest Cont,740,,,,WESTWOOD                     BL,WILSHIRE                     BL,34.0588,-118.4439
210810108,6/5/2021 0:00,6/3/2021 0:00,44350,6,3,2021,23,5,June,Thursday,500,8,West LA,889,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CADILLAC                     AV,ROBERTSON                    BL,34.0411,-118.3876
210805557,2/8/2021 0:00,2/5/2021 0:00,44232,2,5,2021,6,6,February,Friday,2300,8,West LA,855,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0346,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,420,,,,1700    GLENDON                      AV,,34.0505,-118.4362
210809849,5/15/2021 0:00,5/7/2021 0:00,44323,5,7,2021,19,6,May,Friday,1411,8,West LA,898,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,38,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,9100    CATTARAUGUS                  AV,,34.0353,-118.3908
210812210,7/29/2021 0:00,5/20/2021 0:00,44336,5,20,2021,21,5,May,Thursday,1153,8,West LA,858,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0344 1822,70,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1100 S  CLARK                        DR,,34.0555,-118.3848
210811733,7/17/2021 0:00,7/15/2021 0:00,44392,7,15,2021,29,5,July,Thursday,1000,8,West LA,853,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 0344 1602 1822,29,M,W,101,STREET,,,IC,Invest Cont,420,,,,NEBRASKA                     AV,PURDUE                       AV,34.0428,-118.4481
210805346,2/3/2021 0:00,2/3/2021 0:00,44230,2,3,2021,6,4,February,Wednesday,600,8,West LA,827,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0346,49,M,O,108,PARKING LOT,,,IC,Invest Cont,331,,,,BARRINGTON                   AV,TERRYHILL                    PL,34.0577,-118.4681
220815166,10/3/2022 0:00,7/5/2021 0:00,44382,7,5,2021,28,2,July,Monday,5,8,West LA,853,2,662,"BUNCO, GRAND THEFT",0701 1822,35,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,1700    BELOIT                       AV,,34.0466,-118.4471
